"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"clasp1a",1573.25447494115,1.53797569037292,0.519064310925158,2.96297714560975,0.00304679189918686,0.0221948782145145
"plcd4b",155.297563867296,1.45950430493789,0.520222625181624,2.80553792605299,0.00502326694985974,0.0317218071785612
"cyp27a7",81.9672865123961,2.70985670058351,0.689122523226001,3.93232931626993,8.41267097351309e-05,0.00174375255424834
"zgc:136333",255.182923625481,1.05172181445478,0.36194114286251,2.90578132714328,0.00366337366604094,0.0253370808021404
"snx4",473.022776187127,1.2827400397584,0.452367934846648,2.83561221065159,0.00457379446192848,0.0296639776888213
"znf148",190.572283442085,1.11160585859646,0.3673680198302,3.02586452438144,0.00247923359149591,0.0191419565491258
"map2",1464.03239768589,7.75883086144096,1.22228605277397,6.34780282719608,2.18411758472011e-10,3.46195484928636e-07
"erbb4b",98.8336657021786,2.6565685803225,0.922957539932747,2.87832155368282,0.00399797395527377,0.0269497610568901
"slc40a1",323.288756733884,1.65699099883455,0.625928317599998,2.64725361074566,0.00811484699949103,0.0445748583754583
"nab1b",92.3915481500932,4.11445106414843,0.973520616901229,4.22636253687668,2.37499244424795e-05,0.000734885731621242
"spegb",603.674992304511,3.85998252140057,0.880977166015688,4.381478510797,1.17876671471599e-05,0.000468481532370753
"pcbp3",228.05513027483,1.53695507308402,0.589620194703217,2.60668662113522,0.0091422989321285,0.0482448940146578
"ccdc141",124.842898206509,1.4432564056437,0.52080581817553,2.77119869877734,0.00558503339564101,0.0342811639815359
"sestd1",832.832293162689,1.13294529794033,0.364739385878664,3.10617756623965,0.00189522871714556,0.0157765934544962
"ube2e3",794.698520716285,2.88574506761308,0.813999228144167,3.54514472230186,0.000392397575199992,0.00523442824818761
"ssfa2",423.739411246608,2.24117740185376,0.712037360617883,3.14755590901711,0.00164641616970817,0.0142972381917358
"ppp1r1c",361.803969204849,2.9847725361765,0.902987655324012,3.30544113042774,0.000948270222788736,0.00977883253856306
"pde1a",135.666942314861,5.188265700828,1.06535353086553,4.8699943732414,1.11601426576123e-06,9.27283675861785e-05
"hdac4",89.4782938598797,2.56442191269211,0.650100292415353,3.94465583635469,7.99146703031612e-05,0.00167970413883696
"igfbp5b",695.845860992356,1.84417947910999,0.636003430555699,2.89963762852452,0.00373594292415105,0.0256578079412247
"tns1b",52.4811389717967,1.32457924598204,0.350136428923565,3.78303751498875,0.000154926052973721,0.00267091325875233
"tbr1b",299.37491555579,4.01709127394909,0.899531456598339,4.46575964017989,7.97851458138335e-06,0.000357284905405641
"march4",68.0907499507472,3.26505754088828,1.0549763839574,3.09491055016842,0.00196872260779582,0.0162180371108732
"pfkla",204.433736032806,1.3663842128533,0.446631156256507,3.05931235139487,0.00221845717196583,0.0176193603411394
"si:ch211-199f5.1",53.048150829417,2.86968772674918,0.796772614390504,3.60163950783419,0.000316216654782944,0.0044564717467475
"tmsb4x",6253.6853573045,1.69907580738298,0.616314072876045,2.7568343514439,0.00583639098660513,0.0353807405005763
"gpm6bb",88.6563616740087,2.02673119676316,0.634994573961098,3.19172994521891,0.00141423491281064,0.0128217785933365
"glra2",64.0420998296765,3.39630508629221,0.870935959299748,3.89960369649097,9.635026549509e-05,0.001923151299282
"gpr143",76.9502411449658,2.87404919538345,0.901068259372543,3.18960208118393,0.00142468812722415,0.012895413596299
"si:ch211-39i22.1",136.77618152244,1.45807303339624,0.541195808090701,2.69416911882636,0.00705643503307952,0.0404472874710404
"asmt",39.1522329603146,2.02285146727772,0.733556620630823,2.75759417935341,0.00582284371016618,0.0353324904406262
"crybg3",203.675285887524,1.71953750255201,0.585088210256485,2.93893719341604,0.00329339805141385,0.023396758210756
"kcnj6",1063.61930565677,4.9941747979664,1.04337951634723,4.78653713219379,1.69683557179731e-06,0.000126656319439474
"ets2",374.876323644528,1.44545976417118,0.530409280564448,2.72517811647821,0.00642668066129568,0.0377860216232322
"wu:fj39h09",60.5027292715309,1.60247867377584,0.526792275220427,3.04195552811649,0.00235046618124258,0.0183848074658237
"arvcfa",309.475423155099,3.3260984683194,0.801723662356255,4.14868442144273,3.34391402307915e-05,0.000912735537643899
"LOC101884200",145.63523731669,-1.10568863347047,0.405595749356199,-2.72608535771275,0.00640904217794214,0.0376987667598404
"unc5c",83.63347212749,3.21003824395553,0.883254764612664,3.63432881719379,0.0002787052308007,0.00408151692888894
"sgsm1b",225.869313385894,4.46153224053144,0.896081049170091,4.97893828316479,6.3934024175488e-07,6.26460441975527e-05
"apc",1960.1412351144,2.45808224116161,0.699937926842605,3.5118574760621,0.000444986566491952,0.00574262836240045
"LOC100535760",59.2426990921448,-1.2290600118312,0.470954076447659,-2.60972369344763,0.0090615380205027,0.0479615406600797
"cntnap3",296.718120117681,2.22499714384807,0.664525206743693,3.3482509335515,0.000813233414275408,0.0087829208741744
"LOC557306",1116.82470973388,4.36369781535116,0.926350642314102,4.71063290294728,2.46948698318082e-06,0.000161538234334844
"pi4kaa",194.960249535505,1.0674736226857,0.354010565980215,3.01537220995081,0.00256664069556447,0.0196417537688169
"zgc:56235",515.3265600009,1.77673639699657,0.584049736605457,3.04209776263766,0.00234935577842135,0.0183814578412723
"mn1a",174.197037809283,2.52842432793517,0.755908949362338,3.34487947267733,0.000823183344831567,0.00886074126433439
"plppr1",202.31395960403,2.21175228137461,0.659656119073907,3.35288678058454,0.000799734136578576,0.00867639443060565
"plk2a",327.69509334153,3.38464921067968,0.757518176049465,4.46807656593927,7.89260580631968e-06,0.000356174296701044
"zmp:0000000722",263.290073900719,4.00241675953349,0.953799843315028,4.19628582200505,2.71327800629966e-05,0.000801666547782352
"tmem150c",33.7156232826727,2.46715432821541,0.86338100293738,2.85754993429517,0.00426925455135491,0.0282097432910273
"cdc42se2",111.393212028745,2.43761345719635,0.744620524649188,3.27363183863994,0.00106174847658017,0.0105688490764423
"syk",180.811288533875,4.74559328368437,1.02248689219443,4.64122652320709,3.46347184671516e-06,0.00020556544577442
"st8sia4",38.572026437456,1.90867445461989,0.695380380848069,2.74479192566824,0.00605492748493474,0.0362599914014732
"pam",2244.76211992244,3.17071368028378,0.7704045069162,4.11564788603797,3.86093347361033e-05,0.0010042153801149
"il6st",40.9967193891381,1.34748160828648,0.430961886883579,3.1266839349311,0.00176789876567256,0.0150561947344541
"reep5",1426.70941224646,2.24419590823336,0.673311670928729,3.33307145135007,0.000858928809227774,0.00913005747276197
"ppip5k2",837.795944583139,1.22009807440357,0.465100873290359,2.62329774995256,0.00870831311132113,0.0467718168422681
"psd3l",3339.74434386863,1.67203606225953,0.560628821781691,2.98242972408333,0.00285970293287823,0.0211754754683531
"purg",63.344653120803,3.34419305479947,0.915123417902189,3.65436288633683,0.00025782139951242,0.00384889497576823
"gmcl1",233.32341278551,1.04118927415116,0.379712641839574,2.7420453243457,0.00610579158473927,0.0364204407118273
"LOC569568",96.4244309849589,2.89778477025749,0.739514823046981,3.918494504705,8.91037604709966e-05,0.00182307511742709
"osbp2",380.882811833121,4.47872480816754,0.962090298815362,4.6552021298648,3.23663021662494e-06,0.000195987051274552
"atp6v0a2a",326.524574642042,1.9808496540236,0.620631631158035,3.19166725409651,0.00141454187169196,0.0128217785933365
"plpp1a",406.485360537822,1.10221465694924,0.411499741608231,2.67853061739854,0.00739459713710718,0.0417637422880927
"pptc7b",138.509763621365,1.47044710273014,0.44991178078956,3.26830095479968,0.00108195250224711,0.0106948980651323
"aplnrb",48.7029603228881,2.97785588586124,0.837993000992507,3.55355698953847,0.000380058841446215,0.0051001322418375
"itga1",68.9651448308555,2.19570371855095,0.804428553919536,2.72951986581344,0.00634266274518156,0.0374883505882129
"arl15b",345.456319340175,1.11491050073142,0.412601595646309,2.70214781643051,0.00688931267681165,0.0397429713957111
"rc3h2",83.7909160425472,2.07573531557952,0.664063501974806,3.12580846471257,0.00177316998871086,0.0150772604972555
"rabgap1",700.357226804033,1.24322727322069,0.44064744414401,2.82136499313131,0.00478197608192521,0.0305778660426095
"trim23",882.72391053515,1.05802604203859,0.389052478278772,2.71949441555921,0.00653817990120824,0.0382665669873363
"tmem267",44.0065154683733,1.29737625918415,0.410162451996967,3.16307905042889,0.00156109935572302,0.0137738648458784
"cntfr",309.385789896836,2.37469696455082,0.694689770750336,3.41835602672817,0.000630006386058914,0.00734571310492076
"vldlr",722.476905758038,4.02794111164455,0.977375282174626,4.1211816843603,3.76934011690381e-05,0.000986103289224174
"sgtb",410.826077651127,3.1093695995623,0.789427914990894,3.93876317332681,8.19027239054692e-05,0.0017068451650091
"apba1b",802.031475895417,2.35882619144541,0.66203831449413,3.56297534418051,0.000366675130369548,0.00495568399538569
"pip5k1ba",177.634788646457,2.74028320908373,0.727241309070551,3.76805219245032,0.000164526308306931,0.00278475245203427
"apbb1",36.7930395756243,1.87591530715829,0.665696875055492,2.81797222948044,0.00483279895683113,0.0308150971819147
"LOC110440067",45.8696408404262,2.63194297067353,0.832040621482061,3.16323855196567,0.00156024424522993,0.0137708291621244
"unc13bb",279.385897685539,1.80319293764178,0.637681029940974,2.82773495364711,0.00468786011439434,0.0301621486729871
"si:dkey-106l3.6",1250.2825275735,5.2539283913456,1.09360537123198,4.80422694470393,1.55350546024524e-06,0.000119602166090766
"ywhah",1522.60437842669,2.71673932870702,0.726510029807634,3.73943815947918,0.000184432011688294,0.0030101181023336
"gnaz",358.340331066015,5.80645846765868,1.14943385442708,5.05158121565232,4.38167555181472e-07,4.86550583460838e-05
"sppl3",151.783516418478,1.07960694719704,0.378249310786807,2.85422052706803,0.00431425719719091,0.0284304168343131
"prkab1a",620.77119046479,1.96823974400447,0.619176283829801,3.17880350944692,0.00147884302881685,0.0132388386227571
"dpysl2b",1053.87377013044,2.82787955908004,0.713770817957384,3.9618873284462,7.43596313244668e-05,0.00159456948416869
"lrrtm4l1",42.5593698635136,2.79239863023388,0.818977271299556,3.40961675994121,0.000650542245144424,0.00749296464351231
"atp6v1b2",1472.80854189039,4.27671985295748,0.873073538426627,4.89846463639774,9.65884176486546e-07,8.42841400317264e-05
"gfra2b",120.256652525073,2.26546151958433,0.61975110016625,3.65543767324756,0.000256743581204336,0.00384131734543699
"dmtn",821.951961342971,2.76704464540951,0.73699361093227,3.75450289441356,0.000173685838163516,0.0028800852893256
"ppp3ccb",1262.04700806297,1.46994591078145,0.512754993563116,2.86676079069821,0.00414696329800271,0.0276184065813102
"sfrp1b",52.8557043097649,1.76863368771081,0.67742771712844,2.61080797698669,0.00903285974795195,0.0478719005550984
"tacc1",209.693501366136,4.00657517376298,0.933708646047635,4.29103360103038,1.77843399565895e-05,0.000609690616374379
"ddhd2",201.578230726752,1.39255554134269,0.465695908359984,2.99026793309561,0.00278732836978892,0.0207880847640001
"whsc1l1",434.630490494319,2.02598700769733,0.677981901675826,2.98826119501056,0.0028056966357847,0.0208846136872526
"pcdh1a",673.866794798363,4.34348956638142,0.957026012614037,4.53852822089708,5.66482155358153e-06,0.00028059610585075
"LOC108191529",190.089249868318,3.4908811612485,0.904180040681342,3.86082528278102,0.000113004689936681,0.00214218100702838
"LOC101882400",382.440841022672,4.51175681418799,0.934527675866346,4.827847190299,1.38016931144478e-06,0.000109382477253503
"nlgn2b",921.875387616559,2.50332894389479,0.680176424383221,3.6804112200225,0.000232858124066304,0.00358343518623109
"gigyf1",1075.86700255777,1.11160176534022,0.417299816451399,2.66379643967487,0.00772643017135116,0.0430513621582358
