"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"zgc:122979",1402.62108034635,1.51100014449487,0.32827247164473,4.60288411307949,4.16680106930497e-06,0.00341768270314949
"LOC562049",280.151751758202,-0.666280521707494,0.180926338965602,-3.68260655422962,0.000230861322072793,0.0428473739765714
"npas4b",256.762107097055,1.28972907956208,0.24230550981714,5.32273938192902,1.02216139600624e-07,0.000148331344120444
"btg2",320.371401302725,1.06475711116372,0.199340416481348,5.34140105633497,9.22309523133244e-08,0.000144994742949239
"cox14",236.924383478589,0.839030474705275,0.18006619299735,4.65956691113929,3.16875381533199e-06,0.00271720639664718
"si:rp71-36a1.3",103.841354042195,-1.80283036415602,0.290305047592355,-6.21012407158536,5.29427839453254e-10,1.81787140657855e-06
"LOC569265",104.824984516964,-2.63989987417467,0.427725520474811,-6.17194847584536,6.74534844741576e-10,1.81787140657855e-06
"si:dkey-253d23.10",56.0326272708466,-1.76250975399566,0.365250483470626,-4.82548232995673,1.39664847908507e-06,0.00146376519766332
"ncanb",171.114660086248,-1.1915544667523,0.280727887694894,-4.24451762358334,2.19064151320831e-05,0.00983963146349398
"lcor",217.997087211649,-1.5050268612654,0.280677039298374,-5.36213031542448,8.22461691464523e-08,0.000141052180086166
"cacnb3a",117.253936744226,-1.04291265556281,0.265191624472556,-3.93267569304677,8.40055386883617e-05,0.0219831240292463
"egr4",749.778389252125,1.43764655712488,0.252246236330627,5.69937763210275,1.20245599307831e-08,2.52048136771359e-05
"dlgap1b",56.921194629064,-1.62752418380719,0.377902597544891,-4.30672928521973,1.65686177597673e-05,0.00822899064541759
"LOC100001114",306.459132147676,-0.851626781567365,0.205053690662444,-4.15318923944314,3.27873373836469e-05,0.0128861066613021
"plxnb2b",367.177868942508,-0.894365152215251,0.206808569831326,-4.32460392209423,1.52806157312228e-05,0.00822899064541759
"slc7a5",191.546403667863,-0.918847337965097,0.250821614373754,-3.66334990809805,0.000248938108884361,0.0455943439233347
"lsm14aa",783.545337782047,-0.660200524027551,0.14691595773239,-4.49372916473866,6.99866292156519e-06,0.00488999170427138
"si:ch1073-174d20.1",320.007802299406,-0.767554673343822,0.189015377141167,-4.06080544849305,4.89037109058379e-05,0.0162181351426055
"LOC568664",157.664524657885,-3.60439110679837,0.3649506412495,-9.8763797056441,5.2702625324546e-23,9.9423502674756e-19
"LOC110438457",83.6922357291095,1.33277413503391,0.295672987973625,4.50759517860588,6.55665214229949e-06,0.00475832555463961
"hbl2_1",39.7623235634055,-1.66660623367006,0.418519577858942,-3.98214640805113,6.82956857085247e-05,0.0198956615195837
