"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"zdhhc5a",587.680277076019,1.16906738788628,0.442733062340564,2.64056942507492,0.00827668331222849,0.0452237843007465
"tmx2b",177.777596000607,2.390131380866,0.657530333442232,3.63501310784164,0.000277966502339305,0.00405906077714203
"med19b",354.195106770582,1.06221918182683,0.336229750948137,3.15920640226354,0.00158199407437967,0.0138415565277528
"ssrp1b",267.590160360828,2.7152712515665,0.747325810593317,3.63331657100241,0.000279801379194019,0.00408017394984644
"dnaja1",120.184493638777,1.36961431215788,0.427889349488881,3.20086095574451,0.00137017633730063,0.0125670427263492
"smu1b",224.933307031627,3.21675714549157,0.79472269711109,4.04764725757155,5.17350338462376e-05,0.001221099621634
"grin2bb",1378.92318034893,3.08628444297285,0.768003745792959,4.01857993516202,5.85499464390717e-05,0.00133778502515581
"sept3",989.392052499528,2.4620659458648,0.657099986242004,3.7468665308388,0.000179057295671054,0.00294698232007307
"trappc5",275.871692627673,1.35482081323136,0.491912368720721,2.75419139542017,0.00588373489894406,0.0354970966021793
"mcoln1a",45.0085166795146,1.36168466794203,0.371691861610406,3.66347722019618,0.000248814353612532,0.00372272081622636
"si:ch211-214c7.4",199.332151526011,1.99592578004871,0.617070465176487,3.23451841027241,0.00121848064773954,0.0115823875987195
"pkn1a",52.8332168042454,1.53688275612092,0.40129359788502,3.82982126856974,0.000128236365152016,0.00231635460909894
"pnpla6",1420.77697412371,2.16369395687577,0.670592796941508,3.22653921536902,0.00125297060786283,0.0118315789029578
"mcf2la",369.378731880763,2.66816613089605,0.772013596000667,3.45611287769827,0.000548025774486266,0.00662581941053333
"cdadc1",364.658533675034,1.06084940031646,0.404214527629534,2.62447123446474,0.00867836228578424,0.0467415625572012
"kpna3",257.904126954087,1.94197018254126,0.52054712593207,3.73063280113985,0.000190999432483734,0.00307580413887705
"spryd7a",200.971221689431,1.18798452783714,0.379666307402092,3.12902278836921,0.00175388705540172,0.0148853013539826
"LOC103909193",131.566638433579,1.76429075903774,0.500758926631498,3.52323376620714,0.000426315164759901,0.00556812696203473
"LOC101884727",120.08784374499,2.796691792372,0.876135811355689,3.1920756532535,0.00141254330145189,0.0128428928616277
"agpat3",927.046744403778,1.87866199044051,0.584285683065664,3.21531409187273,0.00130301864684158,0.0121521138272383
"mhc1zea",117.815147506406,1.3897766802205,0.43244504438979,3.21376484307173,0.00131006917855765,0.0121844058109811
"mhc1zda",447.008816829854,3.87761625746171,0.858554724971213,4.5164462377069,6.28860735509943e-06,0.00030458940400506
"mhc1zca",70.8940699411821,1.83757388813556,0.528099949595065,3.47959489400552,0.000502172491036942,0.00625732296685398
"cbr1",157.746481620218,2.51442049313312,0.709442619928179,3.54421967683259,0.00039377699917691,0.00527241978148799
"sh3pxd2aa",303.481380272536,3.04531122984248,0.804681255783028,3.78449380789803,0.000154021742093598,0.00264997382359516
"neurl1aa",57.2375096274965,2.61340523339817,0.662390186851961,3.94541659171991,7.96613586012498e-05,0.00165408080797648
"zgc:175214",526.089882295049,3.50332872578529,0.794266528762218,4.410772201675,1.03002634043277e-05,0.000428525659885711
"lef1",396.846105101622,2.75947717102474,0.804174163963472,3.43144221075733,0.000600381032944673,0.00705785744334338
"fam13a",478.402441192709,3.86344130233286,0.90289295941381,4.27895827744758,1.87770052870877e-05,0.000623612350408694
"si:dkeyp-123h10.2",241.130436277617,3.33623404658842,0.768656897121126,4.34034230237667,1.42260932728722e-05,0.000527258220933313
"mdh1aa",3893.62561399251,1.26758412793013,0.488003878353213,2.59748781548138,0.00939084519142443,0.0493655362452453
"esf1",686.291428524167,-1.02069574411075,0.387923459671323,-2.63117818390143,0.00850894109594495,0.0461033910557512
"mast1a",60.3198840016761,2.68246747708146,0.787678292622809,3.40553688251252,0.00066034093154333,0.00750605945072705
"cnrip1a",614.704197350353,2.20898333122561,0.660387858634294,3.34497871568062,0.000822888850419315,0.00881175459177829
"LOC103909284",1506.28265434013,3.03368868544583,0.756931041554613,4.00787987134882,6.12662679106185e-05,0.00138126199197326
"cldnd1b",39.6853047485973,1.40413318414193,0.439750726457249,3.19302072666032,0.00140792840412274,0.0128095945178311
"abca1a",1305.79862166225,1.62855096534932,0.483822983069992,3.36600579620197,0.000762651058249869,0.00834767981445374
"tbc1d9",165.379115419587,2.03230395392076,0.515689642097412,3.94094390892743,8.11616047829273e-05,0.00167637005020304
"ucp1",295.157032588316,2.91054554916354,0.869336712740927,3.34800717202762,0.000813949049275627,0.00874013985046283
"akt3b",162.67474693758,1.90698173553928,0.493132208133327,3.86708007322794,0.000110146269645668,0.0020852569389992
"si:ch211-133l11.10",144.875587041589,-1.26847243540084,0.41785508932492,-3.03567544779738,0.00239997547690356,0.0187410559876513
"pgam1b",1524.5641532286,3.00025510157424,0.803949562291883,3.73189468879263,0.000190044954829002,0.00306406604619554
"si:ch211-197k17.3",39.5799687813532,1.97056996068629,0.676673761541813,2.9121418217788,0.00358959615688693,0.024896236608156
"crtac1a",190.097881294435,2.30547696968172,0.777994864872878,2.96335756670892,0.00304302855829167,0.022086375577581
"slc25a23a",540.748223011724,2.00793950906636,0.637609789180566,3.14916668962516,0.00163736771162625,0.0141908318138909
"vps54",182.563936995314,1.20900124112825,0.364286754755285,3.31881745725402,0.000903995031010309,0.00943119547137368
"prkacab",614.620760437254,3.08195504018548,0.789394258579192,3.90420250298324,9.4536601015192e-05,0.00187192116602021
"zgc:65894",2554.90893497562,2.29691971743389,0.643973294531753,3.56679343217801,0.000361376117984989,0.00492647917240057
"LOC100006752",20.9337060217909,-1.83041633851964,0.565663943889765,-3.23587239082778,0.00121271585718188,0.0115599479621264
"LOC103909463",18.3418372189239,-1.17550655931318,0.437155028391352,-2.68899242366907,0.00716680457717133,0.0408262906160649
"si:ch211-114l13.1",317.499864375529,3.04677551131278,0.910615763523271,3.34584095000121,0.00082033436052028,0.00878850224332957
"LOC101884341",25.1929988815383,1.77377963597718,0.610120226113161,2.90726247067278,0.00364607128235692,0.0252171126598245
"LOC101884985",107.799224302315,2.72277339007182,0.764234035865181,3.56274814035127,0.000366992738902186,0.00498504586887785
"si:zfos-2330d3.6",38.7023235453102,-1.77948265904917,0.673467392980798,-2.64226995634206,0.00823523876312368,0.0450516978408742
"LOC100007608",408.725539384015,4.41869170206112,0.987922933039498,4.47270890702611,7.72348844074146e-06,0.000345673822849462
"olfm2b",348.458523029323,3.23928052790284,0.878394107621833,3.68773025660758,0.000226263319905679,0.00347282237959185
"LOC101884641",44.0457190073902,1.51427270771139,0.578510860777762,2.61753548701847,0.00885672785600209,0.0474023527160998
"zmp:0000000625",131.898313169565,2.09854315691934,0.714392656534935,2.93752061660045,0.00330848173018869,0.0234635929668132
"dnm3b",304.299494372604,5.48003653195589,1.12190100403062,4.88459900852921,1.03639555083116e-06,8.72505034031256e-05
"sharpin",397.551484050085,1.78685718178379,0.550528811212905,3.24571057025527,0.00117157884665576,0.011329335021504
"cacna1eb",185.235802363102,4.64987422288231,1.02955175504766,4.51640648474935,6.28978744973088e-06,0.00030458940400506
"si:ch73-140j24.4",92.3818648230806,3.93582988191655,0.978113210140809,4.0239001386659,5.72421970246122e-05,0.0013123196342343
"c8b",58.760496010502,1.66396130514348,0.624347325874541,2.66512121728515,0.00769605764224433,0.0428815757813443
"LOC110437953",24.7907128764427,1.24676106627212,0.457040507035739,2.72790058447627,0.0063738814464834,0.0375616566717168
"LOC100538279",438.222803372447,1.41113073086058,0.482525339744989,2.92446969024746,0.00345043680283649,0.0241592826347059
"LOC100535070",380.767708804119,1.34675690451689,0.493195073221623,2.73067793585138,0.00632042037265765,0.0373701885532388
"tubb2",305.962161241988,6.50365683253516,1.22945187757243,5.28988320012711,1.22394495103761e-07,1.93319258632783e-05
"slc22a23",374.272502986675,3.81007913507807,0.953610214024957,3.9954260965774,6.45780002368641e-05,0.00143332559839452
"serbp1b",3639.51605724715,1.12844203786141,0.430913453805811,2.61872083105101,0.00882601443283364,0.0472789995842105
"snap47",89.0152102442221,1.29382581656735,0.474399018735366,2.72729446198346,0.00638560261779673,0.0375981071343051
"gpt2l",454.424839665703,3.19224572409042,0.76678513685894,4.16315545338703,3.1387951508716e-05,0.000863947800037778
"c1ql3b",193.602476826194,4.14800071834201,0.948699939007734,4.37229997366764,1.22944441440588e-05,0.000479889603536846
"cables1",80.8525467655409,1.85971752515395,0.577140077235032,3.22229836136748,0.00127166637928387,0.0119472548747551
"ptmab",3323.43446204856,3.27032470021334,0.82781298413918,3.95055980381132,7.79686120238415e-05,0.00163187464010147
"mfn1a",44.3403398875512,2.56197651630946,0.818699975016806,3.12932282214479,0.00175209700726533,0.0148815834442919
"si:ch1073-184j22.1",47.1219747107338,2.4174797955774,0.779588761618822,3.10096799055631,0.00192889140713373,0.0159763450474405
"mb21d2",72.0301160050544,3.03628825672193,0.758021505513719,4.00554368792506,6.18749959315013e-05,0.00139116867163856
"fgf12a",476.516295477464,3.63610188906557,0.913069168640864,3.9822852571816,6.82557875400152e-05,0.00148107426525527
"si:ch211-168b3.1",107.4801268852,1.88044352163356,0.630722573131308,2.9814114822272,0.0028692298054306,0.0212219891435157
"ppm1la",678.199462220088,1.40318193002573,0.52412484887803,2.67719024012973,0.00742424669660331,0.0418193054129426
"brinp3b",101.654007362064,3.81356930516897,0.890920121529248,4.2804839771977,1.86487314182756e-05,0.000623083747155111
"rgs5b",89.1642027665193,3.15299519197485,1.08737672173612,2.89963462427329,0.00373597872771559,0.0256460512025372
"ephb3a",551.47875424476,4.03525226546376,0.918107524623509,4.39518483101259,1.10678539415806e-05,0.000447441053617441
"chst2a",511.547691019851,1.77090055003504,0.546350617063265,3.24132616442159,0.0011897497204112,0.0114300271410759
"LOC103909784",74.5107652311246,2.08834589384233,0.738650838085763,2.82724365310997,0.00469505893256664,0.0302252763083028
"usp33",1077.18296314614,1.49125329019427,0.528331097538426,2.82257337707783,0.00476399188911776,0.0305171817146103
"ak5",502.262906608412,5.69175726918232,1.06531757594011,5.34277984117506,9.15319080633971e-08,1.58598694027204e-05
"dnajb4",358.603759179843,3.70339338748464,0.892627456185661,4.14886788639666,3.34123559326936e-05,0.000900509398435998
"anxa13l",100.691621113458,4.22477425624703,0.957569131844678,4.41197832694163,1.02430368844358e-05,0.000427454044607478
"dmbx1a",55.8135259882743,3.26988327802171,0.844180492012184,3.87344093942236,0.00010730942083787,0.0020478006933903
"ssbp3a",36.4915369315095,1.17064332961655,0.412849617105119,2.83551995960428,0.00457511561484119,0.02967108281413
"slc44a5a",38.7098513986196,1.20147921320763,0.37590245224472,3.19625266085107,0.00139225136902298,0.0127222646963495
"penka",259.217031296881,5.32839505511332,1.09078603476729,4.88491315920642,1.03474449372127e-06,8.72505034031256e-05
"greb1l",473.483928042099,1.5216418112051,0.538715943219694,2.82457170677155,0.00473438533335672,0.0303871758577942
"gpr158b",216.772079472683,4.93528343537758,1.03315896021858,4.77688683485205,1.78029895633022e-06,0.000129319202531077
"arhgap21b",2145.55906308593,2.58124194609361,0.685000958400102,3.76823114543137,0.000164408431364333,0.00276905384679158
"dpp6b",640.946736911319,3.34783411130334,0.839310420253908,3.98879131071738,6.64108129072809e-05,0.00145567234457848
"LOC110437990",488.681856175261,1.19476728938106,0.280389482133423,4.26109881258861,2.0342426080107e-05,0.000657907963474126
"kmt2cb",521.475051618792,2.16798814226632,0.675585382565271,3.20905128828311,0.00133173734114205,0.0123184570469207
"zbtb41",233.007630321315,1.95886519211533,0.578719265401766,3.38482803187037,0.000712228604374994,0.00796259855763599
"LOC100331996",153.968772346985,-2.36942189479843,0.887651185465804,-2.66931643149336,0.00760058070889552,0.042469143586706
"sgip1b",421.559265162227,2.6018498435222,0.711380956587552,3.65746344406393,0.00025472357420656,0.00379182210436692
"pde4bb",289.685136735817,4.09117528361081,0.959502429978078,4.26385088332114,2.00933564912764e-05,0.000652961980620222
"olfm3b",38.2875163279913,2.73733669948665,0.8451882461266,3.23873020245081,0.00120063087578335,0.0114891454128694
"LOC559501",95.9239264049679,2.71401781110398,0.820445157457328,3.30798199786454,0.000939708499850537,0.00968844812730153
"arhgef4",1244.24736714478,3.57625928764684,0.84044218748763,4.25521153136958,2.08851471532939e-05,0.000671463660016018
"agfg1b",433.236278511297,1.26281196753287,0.416043999143888,3.03528465770788,0.00240308761407826,0.018754187676498
"atp1b3a",916.265044546385,1.79577316584178,0.581046549429966,3.09058399469633,0.00199763295262527,0.0163666843385499
"glula",4573.31903929671,3.80616060763191,0.913741108914672,4.16546937693633,3.10712630548142e-05,0.00085871109197369
"plppr4a",840.171283908874,4.93151625000013,0.98313138371345,5.01613144661599,5.27222650741927e-07,5.4668159361473e-05
"LOC108179662",232.23257971777,-1.14382292898369,0.304734816684595,-3.75350260737541,0.000174380717644072,0.00289749293959419
"nebl",222.335432534351,4.3046480734424,0.946537716252083,4.54778293514506,5.4214008925422e-06,0.000272746663051285
"pip4k2ab",132.45149232192,1.63025050319917,0.532864254516918,3.05941051474192,0.00221773029978966,0.0175961095369117
"rab2a",2414.61286439704,2.19021006148696,0.663030588416011,3.30333185188242,0.000955432490791618,0.00977635950182143
"ca8",257.993840427841,1.72894985695891,0.634601127564689,2.72446704214636,0.00644053580718778,0.0378068358413722
"tox",629.755572071812,4.01683525962949,0.902136879858331,4.45257848261372,8.48452127722208e-06,0.000371569884957768
"kif1ab",2648.67871410522,4.40645201309393,0.923278141845911,4.7726159792802,1.81848325676495e-06,0.000131390251692908
"rab6bb",193.434962149233,2.40172242144024,0.637308103517962,3.76854210417639,0.000164203790747263,0.00276904058549403
"map4l",2796.73627940011,6.38937082110303,1.12859777264685,5.66133566444875,1.50199301867595e-08,5.0376104121444e-06
"ano8a",172.127188755423,3.51688926308073,0.839773268103148,4.18790332660214,2.81543388061325e-05,0.000804233009306839
"kcnn1a",342.722900307182,3.42042046032918,0.781199759693039,4.37841975485653,1.19542940784097e-05,0.000471353130955235
"crtc1a",47.9432001347429,1.6028159846595,0.503707023886131,3.18204017147444,0.00146241532899228,0.0131380414162478
"nck1a",38.2975767935544,1.98929364399607,0.670444662714932,2.96712578177672,0.00300597957625396,0.0218830181646192
"stag1a",512.608669463073,1.70371093445225,0.528560260996387,3.22330500450524,0.00126720543641955,0.0119162928664625
