"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"arhgap35",242.086056191711,-4.65418453780543,1.26342470518358,-3.68378465191495,0.000229796400948955,0.0243451943741549
"si:ch211-284e13.6",122.526590863825,-3.3810293118203,1.02993864952827,-3.28274826211142,0.00102800421964976,0.043196126810854
"gnb2",474.332485844549,-5.45821156508307,1.44095755299043,-3.78790586423285,0.000151922385453133,0.0226503735446799
"pld2",116.873335100703,-1.26974018080901,0.351691615248973,-3.61037945107142,0.000305749380638781,0.0270035500558848
"wdfy3",643.194143468191,-3.86945482641409,1.16924569946776,-3.30935989602141,0.000935095528199726,0.0413933834245203
"eef2l2",839.348130975553,-4.85683970251682,1.31660793036756,-3.68890357599542,0.00022522255011023,0.0243451943741549
"riok2",299.058001433632,2.04568957338435,0.550558880292799,3.71565993503984,0.000202674017555147,0.0237710531558079
"serinc5",49.4177622035524,-3.45172145328252,1.08039516444802,-3.19486940229505,0.00139894128621176,0.0497586382540468
"srek1",156.710082821668,-4.23146833143458,1.22858134078911,-3.44419062128743,0.000572771725841853,0.0341307521993989
"si:ch211-253h3.1",404.407439568402,-3.81642767690662,1.10729828333392,-3.44661211378012,0.000567662972688474,0.0341238337162033
"dnm1b",405.908201428589,-5.72323963457733,1.41833470459475,-4.03518268010835,5.45598309106573e-05,0.0196022052962499
"atf4a",1578.00824835051,1.25389073103945,0.269767279661884,4.64804602178229,3.35094160916624e-06,0.00979642202557005
"ptprfa",625.220812854164,-4.77866763787622,1.48565614382114,-3.21653678595195,0.00129747898765763,0.0487967072026479
"nfil3-5",879.785203468648,-3.73944892657295,1.0089837982985,-3.70615359025482,0.000210430717358871,0.0237710531558079
"pkp4",221.247641667818,-4.08565389795225,1.24018193373023,-3.29439881910178,0.000986324467243236,0.0423270185956688
"inpp4ab",135.618047038319,-4.53409078140767,1.37149308496168,-3.30595234574906,0.00094654184345652,0.0415429685782948
"ppp1r12c",222.127691936424,-3.49552626362172,1.04088118611585,-3.3582375301312,0.000784411762325896,0.0379886436243661
"si:ch73-389b16.2",370.424593450534,-4.63545484134902,1.36938477587492,-3.3850638060346,0.000711617108059901,0.0372314535282386
"rab6ba",665.010257625426,-6.01116250782034,1.47363876062512,-4.07912893474002,4.52047615407082e-05,0.0166278181200572
"dlg1",966.465993631004,-4.2006262165198,1.30129727329051,-3.22802967679931,0.00124646042134593,0.0477129921201703
"pik3r3b",401.460654060717,-4.51011002563311,1.34939253899637,-3.34232619144877,0.000830793670992779,0.0390849092082787
"mast2",352.012760251611,-5.27504617214759,1.24586090661407,-4.23405706378879,2.29512665451806e-05,0.0126633613163034
"chd1l",79.2707615765644,-2.10474510372044,0.657893370586304,-3.1992192015018,0.00137800351534503,0.0492795747883458
"negr1",739.318063548545,-4.69014049015047,1.40521334019487,-3.3376714809013,0.000844835725346543,0.0390849092082787
"stk35l",70.1897189965023,-2.51919423040778,0.742009512991297,-3.39509694458233,0.00068604303853824,0.0368009684110322
"smarcc2",237.216317391595,-3.90707812523403,1.22008878974781,-3.20228999566632,0.0013633966919966,0.0491625985237727
"osgn1",31.4955587895758,-2.52438213542956,0.674045628386336,-3.74512055136819,0.000180307175582807,0.0234081139124268
"chd6",310.352980510817,-2.74570475979704,0.845405921550658,-3.24779456803522,0.00116303208387657,0.0453729360197202
"znfx1",108.642466899385,-1.26373643581782,0.357928376317032,-3.53069641703534,0.000414467156403343,0.0307841495157464
"mars",399.03753514767,2.13828631951143,0.634384519558157,3.37064706591631,0.000749918660957728,0.0375971183223985
"arhgef11",100.252346772886,-2.90697468286026,0.901548389007873,-3.22442446606698,0.00126226150760166,0.0480312266771874
"mfap3l",77.4342634643462,-2.56939848216212,0.769578111434337,-3.33871044925289,0.00084168247690072,0.0390849092082787
"pcsk6",28.0977037198341,-3.98001842358827,1.07196201213889,-3.71283532300453,0.000204950249631274,0.0237710531558079
"dagla",320.971015306464,-6.40611041379301,1.45563412569195,-4.40090700040973,1.07799323214895e-05,0.00979642202557005
"nav2a",119.118686401283,-2.96975102864334,0.818806129487109,-3.62692818445749,0.000286813022770438,0.0266754202135415
"coro1b",110.463718387089,-3.92808597578158,1.1939974781468,-3.28986119960517,0.00100236814562894,0.042896358675406
"nlgn2a",258.791932413455,-4.79869302297073,1.37570822425994,-3.48816190697135,0.000486353475099344,0.0325267308952804
"slc7a8a",357.113961056218,-4.00696566575858,1.23849745278809,-3.23534429298836,0.00121496131550848,0.0468552534649073
"si:dkeyp-75h12.5",524.012463807587,-5.48615780571545,1.48421121746071,-3.69634573649265,0.00021872506071354,0.0242066196126322
"hmgb3a",1950.95570878887,-5.52720726309464,1.45672364967904,-3.79427303477394,0.0001480766606384,0.0226503735446799
"tspan18a",272.840001524333,-4.6232868072409,1.30731613247584,-3.53647193084444,0.000405509590235662,0.0304112507745181
"fbxo22",37.8896357444215,-2.576947789552,0.749899455440715,-3.43639106663643,0.000589519368000703,0.0344980481675866
"fam63b",162.98479231495,-1.98505980276557,0.606855327511315,-3.27105936583964,0.00107145415723288,0.0439957769966833
"si:dkey-1h4.4",87.2945313082184,4.16611156052111,0.960898283300496,4.33564263036389,1.453348994517e-05,0.0105364270452036
"ctdspl2b",65.7656422125319,-3.89112364611341,1.1965607083918,-3.25192329885473,0.00114626950044154,0.045127728680301
"madd",1062.8531410001,-4.96253015683897,1.47277969628248,-3.36949930078828,0.000753048822295829,0.0375971183223985
"mdka",439.836586036279,-5.09997055841255,1.53307614728217,-3.32662573053122,0.000879043532382376,0.0399922002750831
"si:ch211-150e22.5",232.738465098109,-1.51867839942595,0.473060715630452,-3.21032448742228,0.00132585209169801,0.0487967072026479
"tshz3b",126.934461088526,-4.63074269818648,1.33000625801835,-3.48174504463317,0.000498157752399147,0.0329715778786746
"dpy19l3",38.9123416644479,-2.84437754831336,0.870229788438326,-3.26853617987239,0.00108105355280497,0.0439957769966833
"si:ch211-186j3.6",251.019680005668,-4.36441953680764,1.32796536847787,-3.28654620098279,0.00101424134658459,0.0431653293757173
"arntl1b",52.9317353743916,-3.61094330083575,1.07238012670593,-3.36722325499226,0.000759291922880984,0.0375971183223985
"sb:cb1081",82.9705516956966,-2.5513130076865,0.757674432945972,-3.36729457501495,0.000759095567784012,0.0375971183223985
"zgc:92140",355.434165960143,-3.96738445020214,1.20207302204642,-3.30045211683399,0.000965291841374735,0.0418290755640901
"cep104",28.4149719013515,-2.57530264236716,0.734182027279595,-3.50771681501054,0.00045196988725722,0.0312164491864008
"LOC560461",563.3464096579,-5.82918752577135,1.31626701147994,-4.42857526241378,9.48576180461893e-06,0.00979642202557005
"magixa",53.1481288923866,-3.22634745058911,0.865376601202318,-3.7282582474573,0.00019280774571876,0.0237710531558079
"ahcyl1",388.592334881187,-5.00083953225687,1.31538532073153,-3.80180579290314,0.000143645306410088,0.0226503735446799
"sort1b",200.897332413194,-3.03566819043602,0.944973232647773,-3.21243828455353,0.0013161342225065,0.0487967072026479
"ampd2b",280.273856758934,-4.06311348910303,1.19833364302884,-3.39063624954511,0.000697305839671501,0.0370563801689034
"hyal3",22.0670522766665,1.88548348932861,0.587074668428855,3.21165873904012,0.0013197103915825,0.0487967072026479
"syn1",1015.34946622087,-7.10722919457233,1.9735947490256,-3.60115935557759,0.000316801313544136,0.0272848501581291
"inpp5l",51.3211493024647,-1.58204170282645,0.481585530034344,-3.28506901507949,0.00101957394090817,0.043196126810854
"zgc:91909",45.9775773118577,-2.84969098397414,0.886695137744456,-3.21383400299575,0.00130975368693636,0.0487967072026479
"kalrna",464.946590791356,-4.69352029618373,1.36309950476272,-3.44327048743279,0.000574724181941981,0.0341307521993989
"etv5a",441.371662566695,-5.26552396144484,1.4054196901368,-3.74658473792431,0.000179258467605009,0.0234081139124268
"rif1",170.666648990613,-2.92972231294994,0.898630056499392,-3.26020957318371,0.00111329918813761,0.0445579252785955
"tmtc4",101.020798033526,-3.47605784044932,1.06933425020804,-3.25067474437767,0.00115131490755927,0.045127728680301
"plcd4b",69.6856528819711,-3.48089020154885,1.03572246917481,-3.36083295008765,0.00077707808820106,0.0379885169191001
"si:ch73-46j18.5",105.058366782482,-4.27881377405457,1.1389909946693,-3.75667041625461,0.000172189029273991,0.0234081139124268
"LOC101886896",141.464958639143,-5.52567677746288,1.35002576694409,-4.09301578737329,4.25798717487772e-05,0.0164454109661715
